"","id","date","tavg"
"61025","RSM00028900",1992-01-26,-49
"61026","RSM00028900",1992-01-27,-61
"61027","RSM00028900",1992-01-28,-50
"61028","RSM00028900",1992-01-29,-45
"61029","RSM00028900",1992-01-30,-43
"61030","RSM00028900",1992-01-31,-10
"61031","RSM00028900",1992-02-01,-15
"61032","RSM00028900",1992-02-02,-64
"61033","RSM00028900",1992-02-03,-114
"61034","RSM00028900",1992-02-04,-63
"61035","RSM00028900",1992-02-05,-66
"61036","RSM00028900",1992-02-06,-54
"61037","RSM00028900",1992-02-07,-67
"61038","RSM00028900",1992-02-08,-81
"61039","RSM00028900",1992-02-09,-82
"61040","RSM00028900",1992-02-10,-65
"61041","RSM00028900",1992-02-11,-87
"61042","RSM00028900",1992-02-12,-99
"61043","RSM00028900",1992-02-13,-119
"61044","RSM00028900",1992-02-14,-86
"61045","RSM00028900",1992-02-15,-86
"61046","RSM00028900",1992-02-16,-33
"61047","RSM00028900",1992-02-17,-6
"61048","RSM00028900",1992-02-18,-27
"61049","RSM00028900",1992-02-19,-81
"61050","RSM00028900",1992-02-20,-81
"61051","RSM00028900",1992-02-21,-160
"61052","RSM00028900",1992-02-22,-168
"61053","RSM00028900",1992-02-23,-144
"61054","RSM00028900",1992-02-24,-180
"61055","RSM00028900",1992-02-25,-184
"61056","RSM00028900",1992-02-26,-131
"61057","RSM00028900",1992-02-27,-95
"61058","RSM00028900",1992-02-28,-89
"61059","RSM00028900",1992-02-29,-125
"61060","RSM00028900",1992-03-01,-134
"61061","RSM00028900",1992-03-02,-119
"61062","RSM00028900",1992-03-03,-57
"61063","RSM00028900",1992-03-04,-6
"61064","RSM00028900",1992-03-05,6
"61065","RSM00028900",1992-03-06,8
"61066","RSM00028900",1992-03-07,-23
"61067","RSM00028900",1992-03-08,-63
"61068","RSM00028900",1992-03-09,-48
"61069","RSM00028900",1992-03-10,-8
"61070","RSM00028900",1992-03-11,-33
"61071","RSM00028900",1992-03-12,-27
"61072","RSM00028900",1992-03-13,-56
"61073","RSM00028900",1992-03-14,-45
"61074","RSM00028900",1992-03-15,-61
"61075","RSM00028900",1992-03-16,-73
"61076","RSM00028900",1992-03-17,-72
"61077","RSM00028900",1992-03-18,-43
"61078","RSM00028900",1992-03-19,-66
"61079","RSM00028900",1992-03-20,-65
"61080","RSM00028900",1992-03-21,-59
"61081","RSM00028900",1992-03-22,-48
"61082","RSM00028900",1992-03-23,-45
"61083","RSM00028900",1992-03-24,-33
"61084","RSM00028900",1992-03-25,-33
"61085","RSM00028900",1992-03-26,-21
"61086","RSM00028900",1992-03-27,29
"61087","RSM00028900",1992-03-28,26
"61088","RSM00028900",1992-03-29,2
"61089","RSM00028900",1992-03-30,4
"61090","RSM00028900",1992-03-31,-6
"61091","RSM00028900",1992-04-01,-6
"61092","RSM00028900",1992-04-02,1
"61093","RSM00028900",1992-04-03,-12
"61094","RSM00028900",1992-04-04,-8
"61095","RSM00028900",1992-04-05,-2
"61096","RSM00028900",1992-04-06,5
"61097","RSM00028900",1992-04-07,53
"61098","RSM00028900",1992-04-08,89
"61099","RSM00028900",1992-04-09,91
"61100","RSM00028900",1992-04-10,81
"61101","RSM00028900",1992-04-11,42
"61102","RSM00028900",1992-04-12,24
"61103","RSM00028900",1992-04-13,12
"61104","RSM00028900",1992-04-14,43
"61105","RSM00028900",1992-04-15,76
"61106","RSM00028900",1992-04-16,94
"61107","RSM00028900",1992-04-17,104
"61108","RSM00028900",1992-04-18,131
"61109","RSM00028900",1992-04-19,135
"61110","RSM00028900",1992-04-20,152
"61111","RSM00028900",1992-04-21,148
"61112","RSM00028900",1992-04-22,111
"61113","RSM00028900",1992-04-23,53
"61114","RSM00028900",1992-04-24,51
"61115","RSM00028900",1992-04-25,57
"61116","RSM00028900",1992-04-26,67
"61117","RSM00028900",1992-04-27,70
"61118","RSM00028900",1992-04-28,46
"61119","RSM00028900",1992-04-29,78
"61120","RSM00028900",1992-04-30,71
"61121","RSM00028900",1992-05-01,82
"61122","RSM00028900",1992-05-02,107
"61123","RSM00028900",1992-05-03,102
"61124","RSM00028900",1992-05-04,100
"61125","RSM00028900",1992-05-05,142
"61126","RSM00028900",1992-05-06,64
"61127","RSM00028900",1992-05-07,95
"61128","RSM00028900",1992-05-08,151
"61129","RSM00028900",1992-05-09,180
"61130","RSM00028900",1992-05-10,195
"61131","RSM00028900",1992-05-11,204
"61132","RSM00028900",1992-05-12,189
"61133","RSM00028900",1992-05-13,214
"61134","RSM00028900",1992-05-14,141
"61135","RSM00028900",1992-05-15,119
"61136","RSM00028900",1992-05-16,120
"61137","RSM00028900",1992-05-17,121
"61138","RSM00028900",1992-05-18,104
"61139","RSM00028900",1992-05-19,109
"61140","RSM00028900",1992-05-20,82
"61141","RSM00028900",1992-05-21,42
"61142","RSM00028900",1992-05-22,55
"61143","RSM00028900",1992-05-23,59
"61144","RSM00028900",1992-05-24,82
"61145","RSM00028900",1992-05-25,121
"61146","RSM00028900",1992-05-26,151
"61147","RSM00028900",1992-05-27,161
"61148","RSM00028900",1992-05-28,111
"61149","RSM00028900",1992-05-29,136
"61150","RSM00028900",1992-05-30,177
"61151","RSM00028900",1992-05-31,184
"61152","RSM00028900",1992-06-01,189
"61153","RSM00028900",1992-06-02,190
"61154","RSM00028900",1992-06-03,159
"61155","RSM00028900",1992-06-04,83
"61156","RSM00028900",1992-06-05,121
"61157","RSM00028900",1992-06-06,132
"61158","RSM00028900",1992-06-07,156
"61159","RSM00028900",1992-06-08,189
"61160","RSM00028900",1992-06-09,212
"61161","RSM00028900",1992-06-10,218
"61162","RSM00028900",1992-06-11,213
"61163","RSM00028900",1992-06-12,206
"61164","RSM00028900",1992-06-13,174
"61165","RSM00028900",1992-06-14,178
"61166","RSM00028900",1992-06-15,198
"61167","RSM00028900",1992-06-16,215
"61168","RSM00028900",1992-06-17,220
"61169","RSM00028900",1992-06-18,245
"61170","RSM00028900",1992-06-19,255
"61171","RSM00028900",1992-06-20,241
"61172","RSM00028900",1992-06-21,210
"61173","RSM00028900",1992-06-22,236
"61174","RSM00028900",1992-06-23,240
"61175","RSM00028900",1992-06-24,178
"61176","RSM00028900",1992-06-25,165
"61177","RSM00028900",1992-06-26,169
"61178","RSM00028900",1992-06-27,149
"61179","RSM00028900",1992-06-28,141
"61180","RSM00028900",1992-06-29,135
"61181","RSM00028900",1992-06-30,150
"61182","RSM00028900",1992-07-01,194
"61183","RSM00028900",1992-07-02,228
"61184","RSM00028900",1992-07-03,247
"61185","RSM00028900",1992-07-04,207
"61186","RSM00028900",1992-07-05,161
"61187","RSM00028900",1992-07-06,132
"61188","RSM00028900",1992-07-07,123
"61189","RSM00028900",1992-07-08,147
"61190","RSM00028900",1992-07-09,149
"61191","RSM00028900",1992-07-10,117
"61192","RSM00028900",1992-07-11,166
"61193","RSM00028900",1992-07-12,202
"61194","RSM00028900",1992-07-13,219
"61195","RSM00028900",1992-07-14,216
"61196","RSM00028900",1992-07-15,206
"61197","RSM00028900",1992-07-16,187
"61198","RSM00028900",1992-07-17,195
"61199","RSM00028900",1992-07-18,205
"61200","RSM00028900",1992-07-19,221
"61201","RSM00028900",1992-07-20,234
"61202","RSM00028900",1992-07-21,242
"61203","RSM00028900",1992-07-22,246
"61204","RSM00028900",1992-07-23,210
"61205","RSM00028900",1992-07-24,221
"61206","RSM00028900",1992-07-25,233
"61207","RSM00028900",1992-07-26,190
"61208","RSM00028900",1992-07-27,153
"61209","RSM00028900",1992-07-28,147
"61210","RSM00028900",1992-07-29,189
"61211","RSM00028900",1992-07-30,192
"61212","RSM00028900",1992-07-31,199
"61213","RSM00028900",1992-08-01,213
"61214","RSM00028900",1992-08-02,188
"61215","RSM00028900",1992-08-03,188
"61216","RSM00028900",1992-08-04,194
"61217","RSM00028900",1992-08-05,197
"61218","RSM00028900",1992-08-06,219
"61219","RSM00028900",1992-08-07,219
"61220","RSM00028900",1992-08-08,223
"61221","RSM00028900",1992-08-09,216
"61222","RSM00028900",1992-08-10,166
"61223","RSM00028900",1992-08-11,141
"61224","RSM00028900",1992-08-12,158
"61225","RSM00028900",1992-08-13,189
"61226","RSM00028900",1992-08-14,207
"61227","RSM00028900",1992-08-15,209
"61228","RSM00028900",1992-08-16,223
"61229","RSM00028900",1992-08-17,255
"61230","RSM00028900",1992-08-18,261
"61231","RSM00028900",1992-08-19,232
"61232","RSM00028900",1992-08-20,151
"61233","RSM00028900",1992-08-21,151
"61234","RSM00028900",1992-08-22,150
"61235","RSM00028900",1992-08-23,139
"61236","RSM00028900",1992-08-24,120
"61237","RSM00028900",1992-08-25,120
"61238","RSM00028900",1992-08-26,119
"61239","RSM00028900",1992-08-27,108
"61240","RSM00028900",1992-08-28,106
"61241","RSM00028900",1992-08-29,115
"61242","RSM00028900",1992-08-30,130
"61243","RSM00028900",1992-08-31,202
"61244","RSM00028900",1992-09-01,222
"61245","RSM00028900",1992-09-02,225
"61246","RSM00028900",1992-09-03,242
"61247","RSM00028900",1992-09-04,154
"61248","RSM00028900",1992-09-05,161
"61249","RSM00028900",1992-09-06,189
"61250","RSM00028900",1992-09-07,211
"61251","RSM00028900",1992-09-08,218
"61252","RSM00028900",1992-09-09,215
"61253","RSM00028900",1992-09-10,197
"61254","RSM00028900",1992-09-11,197
"61255","RSM00028900",1992-09-12,188
"61256","RSM00028900",1992-09-13,192
"61257","RSM00028900",1992-09-14,165
"61258","RSM00028900",1992-09-15,149
"61259","RSM00028900",1992-09-16,135
"61260","RSM00028900",1992-09-17,135
"61261","RSM00028900",1992-09-18,135
"61262","RSM00028900",1992-09-19,104
"61263","RSM00028900",1992-09-20,108
"61264","RSM00028900",1992-09-21,114
"61265","RSM00028900",1992-09-22,107
"61266","RSM00028900",1992-09-23,89
"61267","RSM00028900",1992-09-24,87
"61268","RSM00028900",1992-09-25,95
"61269","RSM00028900",1992-09-26,97
"61270","RSM00028900",1992-09-27,99
"61271","RSM00028900",1992-09-28,102
"61272","RSM00028900",1992-09-29,121
"61273","RSM00028900",1992-09-30,102
"61274","RSM00028900",1992-10-01,128
"61275","RSM00028900",1992-10-02,118
"61276","RSM00028900",1992-10-03,77
"61277","RSM00028900",1992-10-04,36
"61278","RSM00028900",1992-10-05,34
"61279","RSM00028900",1992-10-06,40
"61280","RSM00028900",1992-10-07,51
"61281","RSM00028900",1992-10-08,68
"61282","RSM00028900",1992-10-09,64
"61283","RSM00028900",1992-10-10,87
"61284","RSM00028900",1992-10-11,70
"61285","RSM00028900",1992-10-12,22
"61286","RSM00028900",1992-10-13,40
"61287","RSM00028900",1992-10-14,-17
"61288","RSM00028900",1992-10-15,-18
"61289","RSM00028900",1992-10-16,12
"61290","RSM00028900",1992-10-17,23
"61291","RSM00028900",1992-10-18,43
"61292","RSM00028900",1992-10-19,80
"61293","RSM00028900",1992-10-20,43
"61294","RSM00028900",1992-10-21,30
"61295","RSM00028900",1992-10-22,18
"61296","RSM00028900",1992-10-23,53
"61297","RSM00028900",1992-10-24,63
"61298","RSM00028900",1992-10-25,3
"61299","RSM00028900",1992-10-26,-35
"61300","RSM00028900",1992-10-27,-17
"61301","RSM00028900",1992-10-28,1
"61302","RSM00028900",1992-10-29,-14
"61303","RSM00028900",1992-10-30,23
"61304","RSM00028900",1992-10-31,47
"61305","RSM00028900",1992-11-01,17
"61306","RSM00028900",1992-11-02,-38
"61307","RSM00028900",1992-11-03,-9
"61308","RSM00028900",1992-11-04,5
"61309","RSM00028900",1992-11-05,27
"61310","RSM00028900",1992-11-06,21
"61311","RSM00028900",1992-11-07,13
"61312","RSM00028900",1992-11-08,5
"61313","RSM00028900",1992-11-09,24
"61314","RSM00028900",1992-11-10,1
"61315","RSM00028900",1992-11-11,-3
"61316","RSM00028900",1992-11-12,-12
"61317","RSM00028900",1992-11-13,-20
"61318","RSM00028900",1992-11-14,-28
"61319","RSM00028900",1992-11-15,-30
"61320","RSM00028900",1992-11-16,-18
"61321","RSM00028900",1992-11-17,5
"61322","RSM00028900",1992-11-18,35
"61323","RSM00028900",1992-11-19,33
"61324","RSM00028900",1992-11-20,28
"61325","RSM00028900",1992-11-21,12
"61326","RSM00028900",1992-11-22,19
"61327","RSM00028900",1992-11-23,4
"61328","RSM00028900",1992-11-24,-14
"61329","RSM00028900",1992-11-25,-86
"61330","RSM00028900",1992-11-26,-128
"61331","RSM00028900",1992-11-27,-144
"61332","RSM00028900",1992-11-28,-103
"61333","RSM00028900",1992-11-29,-47
"61334","RSM00028900",1992-11-30,-159
"61335","RSM00028900",1992-12-01,-157
"61336","RSM00028900",1992-12-02,-92
"61337","RSM00028900",1992-12-03,-49
"61338","RSM00028900",1992-12-04,-49
"61339","RSM00028900",1992-12-05,-61
"61340","RSM00028900",1992-12-06,-70
"61341","RSM00028900",1992-12-07,-77
"61342","RSM00028900",1992-12-08,-64
"61343","RSM00028900",1992-12-09,-81
"61344","RSM00028900",1992-12-10,-81
"61345","RSM00028900",1992-12-11,-85
"61346","RSM00028900",1992-12-12,-54
"61347","RSM00028900",1992-12-13,-66
"61348","RSM00028900",1992-12-14,-33
"61349","RSM00028900",1992-12-15,-30
"61350","RSM00028900",1992-12-16,-46
"61351","RSM00028900",1992-12-17,-30
"61352","RSM00028900",1992-12-18,-21
"61353","RSM00028900",1992-12-19,-24
"61354","RSM00028900",1992-12-20,-50
"61355","RSM00028900",1992-12-21,-74
"61356","RSM00028900",1992-12-22,-70
"61357","RSM00028900",1992-12-23,-77
"61358","RSM00028900",1992-12-24,-133
"61359","RSM00028900",1992-12-25,-123
"61360","RSM00028900",1992-12-26,-83
"61361","RSM00028900",1992-12-27,-69
"61362","RSM00028900",1992-12-28,-80
"61363","RSM00028900",1992-12-29,-144
"61364","RSM00028900",1992-12-30,-154
"61365","RSM00028900",1992-12-31,-100
"61366","RSM00028900",1993-01-01,-115
"61367","RSM00028900",1993-01-02,-190
"61368","RSM00028900",1993-01-03,-158
"61369","RSM00028900",1993-01-04,-95
"61370","RSM00028900",1993-01-05,-82
"61371","RSM00028900",1993-01-06,-61
"61372","RSM00028900",1993-01-07,-104
"61373","RSM00028900",1993-01-08,-90
"61374","RSM00028900",1993-01-09,-111
"61375","RSM00028900",1993-01-10,-143
"61376","RSM00028900",1993-01-11,-179
"61377","RSM00028900",1993-01-12,-106
"61378","RSM00028900",1993-01-13,11
"61379","RSM00028900",1993-01-14,2
"61380","RSM00028900",1993-01-15,3
"61381","RSM00028900",1993-01-16,-1
"61382","RSM00028900",1993-01-17,-13
"61383","RSM00028900",1993-01-18,-34
"61384","RSM00028900",1993-01-19,-9
"61385","RSM00028900",1993-01-20,-10
"61386","RSM00028900",1993-01-21,-66
"61387","RSM00028900",1993-01-22,-142
"61388","RSM00028900",1993-01-23,-14
"61389","RSM00028900",1993-01-24,5
"61390","RSM00028900",1993-01-25,-44
"61391","RSM00028900",1993-01-26,-60
"61392","RSM00028900",1993-01-27,-32
"61393","RSM00028900",1993-01-28,-25
"61394","RSM00028900",1993-01-29,-63
"61395","RSM00028900",1993-01-30,-120
"61396","RSM00028900",1993-01-31,-126
"61397","RSM00028900",1993-02-01,-151
"61398","RSM00028900",1993-02-02,-110
"61399","RSM00028900",1993-02-03,-6
"61400","RSM00028900",1993-02-04,-38
"61401","RSM00028900",1993-02-05,5
"61402","RSM00028900",1993-02-06,-16
"61403","RSM00028900",1993-02-07,-67
"61404","RSM00028900",1993-02-08,-105
"61405","RSM00028900",1993-02-09,-96
"61406","RSM00028900",1993-02-10,-39
"61407","RSM00028900",1993-02-11,-134
"61408","RSM00028900",1993-02-12,-147
"61409","RSM00028900",1993-02-13,-90
"61410","RSM00028900",1993-02-14,-199
"61411","RSM00028900",1993-02-15,-222
"61412","RSM00028900",1993-02-16,-187
"61413","RSM00028900",1993-02-17,-145
"61414","RSM00028900",1993-02-18,-141
"61415","RSM00028900",1993-02-19,-159
"61416","RSM00028900",1993-02-20,-166
"61417","RSM00028900",1993-02-21,-156
"61418","RSM00028900",1993-02-22,-132
"61419","RSM00028900",1993-02-23,-138
"61420","RSM00028900",1993-02-24,-126
"61421","RSM00028900",1993-02-25,-117
"61422","RSM00028900",1993-02-26,-117
"61423","RSM00028900",1993-02-27,-118
"61424","RSM00028900",1993-02-28,-126
"61425","RSM00028900",1993-03-01,-122
"61426","RSM00028900",1993-03-02,-110
"61427","RSM00028900",1993-03-03,-124
"61428","RSM00028900",1993-03-04,-114
"61429","RSM00028900",1993-03-05,-107
"61430","RSM00028900",1993-03-06,-95
"61431","RSM00028900",1993-03-07,-87
"61432","RSM00028900",1993-03-08,-55
"61433","RSM00028900",1993-03-09,-65
"61434","RSM00028900",1993-03-10,-84
"61435","RSM00028900",1993-03-11,-37
"61436","RSM00028900",1993-03-12,-77
"61437","RSM00028900",1993-03-13,-113
"61438","RSM00028900",1993-03-14,-128
"61439","RSM00028900",1993-03-15,-114
"61440","RSM00028900",1993-03-16,-66
"61441","RSM00028900",1993-03-17,16
"61442","RSM00028900",1993-03-18,5
"61443","RSM00028900",1993-03-19,-4
"61444","RSM00028900",1993-03-20,-5
"61445","RSM00028900",1993-03-21,7
"61446","RSM00028900",1993-03-22,-4
"61447","RSM00028900",1993-03-23,-6
"61448","RSM00028900",1993-03-24,0
"61449","RSM00028900",1993-03-25,-20
"61450","RSM00028900",1993-03-26,-3
"61451","RSM00028900",1993-03-27,1
"61452","RSM00028900",1993-03-28,6
"61453","RSM00028900",1993-03-29,10
"61454","RSM00028900",1993-03-30,-1
"61455","RSM00028900",1993-03-31,-7
"61456","RSM00028900",1993-04-01,14
"61457","RSM00028900",1993-04-02,-4
"61458","RSM00028900",1993-04-03,-5
"61459","RSM00028900",1993-04-04,6
"61460","RSM00028900",1993-04-05,9
"61461","RSM00028900",1993-04-06,29
"61462","RSM00028900",1993-04-07,49
"61463","RSM00028900",1993-04-08,50
"61464","RSM00028900",1993-04-09,48
"61465","RSM00028900",1993-04-10,61
"61466","RSM00028900",1993-04-11,63
"61467","RSM00028900",1993-04-12,67
"61468","RSM00028900",1993-04-13,49
"61469","RSM00028900",1993-04-14,81
"61470","RSM00028900",1993-04-15,70
"61471","RSM00028900",1993-04-16,16
"61472","RSM00028900",1993-04-17,-1
"61473","RSM00028900",1993-04-18,24
"61474","RSM00028900",1993-04-19,32
"61475","RSM00028900",1993-04-20,62
"61476","RSM00028900",1993-04-21,68
"61477","RSM00028900",1993-04-22,54
"61478","RSM00028900",1993-04-23,51
"61479","RSM00028900",1993-04-24,67
"61480","RSM00028900",1993-04-25,98
"61481","RSM00028900",1993-04-26,109
"61482","RSM00028900",1993-04-27,133
"61483","RSM00028900",1993-04-28,102
"61484","RSM00028900",1993-04-29,51
"61485","RSM00028900",1993-04-30,90
"61486","RSM00028900",1993-05-01,97
"61487","RSM00028900",1993-05-02,126
"61488","RSM00028900",1993-05-03,173
"61489","RSM00028900",1993-05-04,192
"61490","RSM00028900",1993-05-05,187
"61491","RSM00028900",1993-05-06,178
"61492","RSM00028900",1993-05-07,88
"61493","RSM00028900",1993-05-08,110
"61494","RSM00028900",1993-05-09,144
"61495","RSM00028900",1993-05-10,174
"61496","RSM00028900",1993-05-11,180
"61497","RSM00028900",1993-05-12,176
"61498","RSM00028900",1993-05-13,192
"61499","RSM00028900",1993-05-14,203
"61500","RSM00028900",1993-05-15,212
"61501","RSM00028900",1993-05-16,226
"61502","RSM00028900",1993-05-17,207
"61503","RSM00028900",1993-05-18,211
"61504","RSM00028900",1993-05-19,222
"61505","RSM00028900",1993-05-20,166
"61506","RSM00028900",1993-05-21,117
"61507","RSM00028900",1993-05-22,59
"61508","RSM00028900",1993-05-23,58
"61509","RSM00028900",1993-05-24,88
"61510","RSM00028900",1993-05-25,134
"61511","RSM00028900",1993-05-26,178
"61512","RSM00028900",1993-05-27,185
"61513","RSM00028900",1993-05-28,135
"61514","RSM00028900",1993-05-29,115
"61515","RSM00028900",1993-05-30,136
"61516","RSM00028900",1993-05-31,145
"61517","RSM00028900",1993-06-01,148
"61518","RSM00028900",1993-06-02,164
"61519","RSM00028900",1993-06-03,169
"61520","RSM00028900",1993-06-04,192
"61521","RSM00028900",1993-06-05,210
"61522","RSM00028900",1993-06-06,202
"61523","RSM00028900",1993-06-07,195
"61524","RSM00028900",1993-06-08,197
"61525","RSM00028900",1993-06-09,184
"61526","RSM00028900",1993-06-10,167
"61527","RSM00028900",1993-06-11,139
"61528","RSM00028900",1993-06-12,111
"61529","RSM00028900",1993-06-13,116
"61530","RSM00028900",1993-06-14,122
"61531","RSM00028900",1993-06-15,156
"61532","RSM00028900",1993-06-16,180
"61533","RSM00028900",1993-06-17,212
"61534","RSM00028900",1993-06-18,186
"61535","RSM00028900",1993-06-19,173
"61536","RSM00028900",1993-06-20,178
"61537","RSM00028900",1993-06-21,193
"61538","RSM00028900",1993-06-22,189
"61539","RSM00028900",1993-06-23,195
"61540","RSM00028900",1993-06-24,184
"61541","RSM00028900",1993-06-25,166
"61542","RSM00028900",1993-06-26,174
"61543","RSM00028900",1993-06-27,183
"61544","RSM00028900",1993-06-28,191
"61545","RSM00028900",1993-06-29,151
"61546","RSM00028900",1993-06-30,171
"61547","RSM00028900",1993-07-01,174
"61548","RSM00028900",1993-07-02,169
"61549","RSM00028900",1993-07-03,182
"61550","RSM00028900",1993-07-04,175
"61551","RSM00028900",1993-07-05,166
"61552","RSM00028900",1993-07-06,186
"61553","RSM00028900",1993-07-07,206
"61554","RSM00028900",1993-07-08,231
"61555","RSM00028900",1993-07-09,251
"61556","RSM00028900",1993-07-10,183
"61557","RSM00028900",1993-07-11,179
"61558","RSM00028900",1993-07-12,196
"61559","RSM00028900",1993-07-13,185
"61560","RSM00028900",1993-07-14,197
"61561","RSM00028900",1993-07-15,231
"61562","RSM00028900",1993-07-16,226
"61563","RSM00028900",1993-07-17,212
"61564","RSM00028900",1993-07-18,209
"61565","RSM00028900",1993-07-19,197
"61566","RSM00028900",1993-07-20,200
"61567","RSM00028900",1993-07-21,205
"61568","RSM00028900",1993-07-22,218
"61569","RSM00028900",1993-07-23,239
"61570","RSM00028900",1993-07-24,238
"61571","RSM00028900",1993-07-25,226
"61572","RSM00028900",1993-07-26,197
"61573","RSM00028900",1993-07-27,200
"61574","RSM00028900",1993-07-28,218
"61575","RSM00028900",1993-07-29,214
"61576","RSM00028900",1993-07-30,205
"61577","RSM00028900",1993-07-31,186
"61578","RSM00028900",1993-08-01,172
"61579","RSM00028900",1993-08-02,181
"61580","RSM00028900",1993-08-03,202
"61581","RSM00028900",1993-08-04,219
"61582","RSM00028900",1993-08-05,230
"61583","RSM00028900",1993-08-06,235
"61584","RSM00028900",1993-08-07,232
"61585","RSM00028900",1993-08-08,243
"61586","RSM00028900",1993-08-09,250
"61587","RSM00028900",1993-08-10,212
"61588","RSM00028900",1993-08-11,203
"61589","RSM00028900",1993-08-12,182
"61590","RSM00028900",1993-08-13,178
"61591","RSM00028900",1993-08-14,193
"61592","RSM00028900",1993-08-15,197
"61593","RSM00028900",1993-08-16,173
"61594","RSM00028900",1993-08-17,162
"61595","RSM00028900",1993-08-18,185
"61596","RSM00028900",1993-08-19,209
"61597","RSM00028900",1993-08-20,192
"61598","RSM00028900",1993-08-21,179
"61599","RSM00028900",1993-08-22,164
"61600","RSM00028900",1993-08-23,135
"61601","RSM00028900",1993-08-24,154
"61602","RSM00028900",1993-08-25,157
"61603","RSM00028900",1993-08-26,150
"61604","RSM00028900",1993-08-27,154
"61605","RSM00028900",1993-08-28,135
"61606","RSM00028900",1993-08-29,134
"61607","RSM00028900",1993-08-30,112
"61608","RSM00028900",1993-08-31,94
"61609","RSM00028900",1993-09-01,93
"61610","RSM00028900",1993-09-02,118
"61611","RSM00028900",1993-09-03,117
"61612","RSM00028900",1993-09-04,112
"61613","RSM00028900",1993-09-05,135
"61614","RSM00028900",1993-09-06,165
"61615","RSM00028900",1993-09-07,175
"61616","RSM00028900",1993-09-08,126
"61617","RSM00028900",1993-09-09,100
"61618","RSM00028900",1993-09-10,85
"61619","RSM00028900",1993-09-11,84
"61620","RSM00028900",1993-09-12,64
"61621","RSM00028900",1993-09-13,78
"61622","RSM00028900",1993-09-14,62
"61623","RSM00028900",1993-09-15,84
"61624","RSM00028900",1993-09-16,122
"61625","RSM00028900",1993-09-17,98
"61626","RSM00028900",1993-09-18,74
"61627","RSM00028900",1993-09-19,105
"61628","RSM00028900",1993-09-20,68
"61629","RSM00028900",1993-09-21,51
"61630","RSM00028900",1993-09-22,69
"61631","RSM00028900",1993-09-23,86
"61632","RSM00028900",1993-09-24,126
"61633","RSM00028900",1993-09-25,67
"61634","RSM00028900",1993-09-26,26
"61635","RSM00028900",1993-09-27,17
"61636","RSM00028900",1993-09-28,37
"61637","RSM00028900",1993-09-29,44
"61638","RSM00028900",1993-09-30,44
"61639","RSM00028900",1993-10-01,34
"61640","RSM00028900",1993-10-02,24
"61641","RSM00028900",1993-10-03,38
"61642","RSM00028900",1993-10-04,62
"61643","RSM00028900",1993-10-05,71
"61644","RSM00028900",1993-10-06,63
"61645","RSM00028900",1993-10-07,70
"61646","RSM00028900",1993-10-08,79
"61647","RSM00028900",1993-10-09,86
"61648","RSM00028900",1993-10-10,94
"61649","RSM00028900",1993-10-11,93
"61650","RSM00028900",1993-10-12,119
"61651","RSM00028900",1993-10-13,122
"61652","RSM00028900",1993-10-14,101
"61653","RSM00028900",1993-10-15,124
"61654","RSM00028900",1993-10-16,155
"61655","RSM00028900",1993-10-17,96
"61656","RSM00028900",1993-10-18,50
"61657","RSM00028900",1993-10-19,39
"61658","RSM00028900",1993-10-20,38
"61659","RSM00028900",1993-10-21,57
"61660","RSM00028900",1993-10-22,41
"61661","RSM00028900",1993-10-23,-7
"61662","RSM00028900",1993-10-24,-35
"61663","RSM00028900",1993-10-25,-18
"61664","RSM00028900",1993-10-26,12
"61665","RSM00028900",1993-10-27,-11
"61666","RSM00028900",1993-10-28,-17
"61667","RSM00028900",1993-10-29,-19
"61668","RSM00028900",1993-10-30,-10
"61669","RSM00028900",1993-10-31,-24
"61670","RSM00028900",1993-11-01,-27
"61671","RSM00028900",1993-11-02,-10
"61672","RSM00028900",1993-11-03,2
"61673","RSM00028900",1993-11-04,2
"61674","RSM00028900",1993-11-05,-10
"61675","RSM00028900",1993-11-06,-11
"61676","RSM00028900",1993-11-07,-73
"61677","RSM00028900",1993-11-08,-86
"61678","RSM00028900",1993-11-09,-142
"61679","RSM00028900",1993-11-10,-174
"61680","RSM00028900",1993-11-11,-139
"61681","RSM00028900",1993-11-12,-117
"61682","RSM00028900",1993-11-13,-99
"61683","RSM00028900",1993-11-14,-104
"61684","RSM00028900",1993-11-15,-127
"61685","RSM00028900",1993-11-16,-101
"61686","RSM00028900",1993-11-17,-130
"61687","RSM00028900",1993-11-18,-116
"61688","RSM00028900",1993-11-19,-118
"61689","RSM00028900",1993-11-20,-109
"61690","RSM00028900",1993-11-21,-139
"61691","RSM00028900",1993-11-22,-95
"61692","RSM00028900",1993-11-23,-73
"61693","RSM00028900",1993-11-24,-120
"61694","RSM00028900",1993-11-25,-85
"61695","RSM00028900",1993-11-26,-95
"61696","RSM00028900",1993-11-27,-131
"61697","RSM00028900",1993-11-28,-157
"61698","RSM00028900",1993-11-29,-126
"61699","RSM00028900",1993-11-30,-101
"61700","RSM00028900",1993-12-01,-136
"61701","RSM00028900",1993-12-02,-156
"61702","RSM00028900",1993-12-03,-120
"61703","RSM00028900",1993-12-04,-130
"61704","RSM00028900",1993-12-05,-116
"61705","RSM00028900",1993-12-06,-119
"61706","RSM00028900",1993-12-07,-103
"61707","RSM00028900",1993-12-08,-58
"61708","RSM00028900",1993-12-09,-61
"61709","RSM00028900",1993-12-10,-94
"61710","RSM00028900",1993-12-11,-107
"61711","RSM00028900",1993-12-12,-100
